,State Name,county Name,Month,Day,AQI,Category,Defining Site,Latitude,Longitude
8959,California,Napa,10,20,41,Good,06-055-0004,38.278849,-122.275024
8960,California,Napa,10,21,38,Good,06-055-0004,38.278849,-122.275024
8961,California,Napa,10,22,41,Good,06-055-0004,38.278849,-122.275024
8962,California,Napa,10,23,35,Good,06-055-0004,38.278849,-122.275024
8963,California,Napa,10,24,36,Good,06-055-0004,38.278849,-122.275024
8964,California,Napa,10,25,38,Good,06-055-0004,38.278849,-122.275024
8965,California,Napa,10,26,44,Good,06-055-0004,38.278849,-122.275024
8966,California,Napa,10,27,6,Good,06-055-0004,38.278849,-122.275024
8967,California,Napa,10,28,48,Good,06-055-0004,38.278849,-122.275024
8968,California,Napa,10,29,64,Moderate,06-055-0004,38.278849,-122.275024
8969,California,Napa,10,30,61,Moderate,06-055-0004,38.278849,-122.275024
8970,California,Napa,10,31,67,Moderate,06-055-0004,38.278849,-122.275024
8971,California,Napa,11,1,61,Moderate,06-055-0004,38.278849,-122.275024
8972,California,Napa,11,2,54,Moderate,06-055-0004,38.278849,-122.275024
8973,California,Napa,11,3,6,Good,06-055-0004,38.278849,-122.275024
8974,California,Napa,11,5,41,Good,06-055-0004,38.278849,-122.275024
8975,California,Napa,11,6,39,Good,06-055-0004,38.278849,-122.275024
8976,California,Napa,11,7,35,Good,06-055-0004,38.278849,-122.275024
8977,California,Napa,11,8,33,Good,06-055-0004,38.278849,-122.275024
8978,California,Napa,11,9,24,Good,06-055-0004,38.278849,-122.275024
8979,California,Napa,11,10,30,Good,06-055-0004,38.278849,-122.275024
8980,California,Napa,11,11,28,Good,06-055-0004,38.278849,-122.275024
8981,California,Napa,11,12,38,Good,06-055-0004,38.278849,-122.275024
8982,California,Napa,11,13,30,Good,06-055-0004,38.278849,-122.275024
8983,California,Napa,11,14,29,Good,06-055-0004,38.278849,-122.275024
8984,California,Napa,11,15,30,Good,06-055-0004,38.278849,-122.275024
8985,California,Napa,11,16,35,Good,06-055-0004,38.278849,-122.275024
8986,California,Napa,11,17,28,Good,06-055-0004,38.278849,-122.275024
8987,California,Napa,11,18,33,Good,06-055-0004,38.278849,-122.275024
8988,California,Napa,11,19,20,Good,06-055-0004,38.278849,-122.275024
8989,California,Napa,11,20,29,Good,06-055-0004,38.278849,-122.275024
8990,California,Napa,11,21,47,Good,06-055-0004,38.278849,-122.275024
8991,California,Napa,11,22,38,Good,06-055-0004,38.278849,-122.275024
8992,California,Napa,11,23,33,Good,06-055-0004,38.278849,-122.275024
8993,California,Napa,11,24,21,Good,06-055-0004,38.278849,-122.275024
8994,California,Napa,11,25,31,Good,06-055-0004,38.278849,-122.275024
8995,California,Napa,11,26,30,Good,06-055-0004,38.278849,-122.275024
8996,California,Napa,11,27,28,Good,06-055-0004,38.278849,-122.275024
8997,California,Napa,11,28,50,Good,06-055-0004,38.278849,-122.275024
8998,California,Napa,11,29,54,Moderate,06-055-0004,38.278849,-122.275024
8999,California,Napa,11,30,48,Good,06-055-0004,38.278849,-122.275024
9000,California,Napa,12,1,45,Good,06-055-0004,38.278849,-122.275024
9001,California,Napa,12,2,42,Good,06-055-0004,38.278849,-122.275024
9002,California,Napa,12,3,62,Moderate,06-055-0004,38.278849,-122.275024
9003,California,Napa,12,4,63,Moderate,06-055-0004,38.278849,-122.275024
9004,California,Napa,12,5,69,Moderate,06-055-0004,38.278849,-122.275024
9005,California,Napa,12,6,59,Moderate,06-055-0004,38.278849,-122.275024
9006,California,Napa,12,7,33,Good,06-055-0004,38.278849,-122.275024
9007,California,Napa,12,8,30,Good,06-055-0004,38.278849,-122.275024
9008,California,Napa,12,9,53,Moderate,06-055-0004,38.278849,-122.275024
9009,California,Napa,12,10,48,Good,06-055-0004,38.278849,-122.275024
9010,California,Napa,12,11,29,Good,06-055-0004,38.278849,-122.275024
9011,California,Napa,12,12,31,Good,06-055-0004,38.278849,-122.275024
9012,California,Napa,12,13,25,Good,06-055-0004,38.278849,-122.275024
9013,California,Napa,12,14,27,Good,06-055-0004,38.278849,-122.275024
9014,California,Napa,12,15,45,Good,06-055-0004,38.278849,-122.275024
9015,California,Napa,12,16,53,Moderate,06-055-0004,38.278849,-122.275024
9016,California,Napa,12,17,31,Good,06-055-0004,38.278849,-122.275024
9017,California,Napa,12,18,25,Good,06-055-0004,38.278849,-122.275024
9018,California,Napa,12,19,54,Moderate,06-055-0004,38.278849,-122.275024
9019,California,Napa,12,20,54,Moderate,06-055-0004,38.278849,-122.275024
9020,California,Napa,12,21,55,Moderate,06-055-0004,38.278849,-122.275024
9021,California,Napa,12,22,52,Moderate,06-055-0004,38.278849,-122.275024
9022,California,Napa,12,23,43,Good,06-055-0004,38.278849,-122.275024
9023,California,Napa,12,24,61,Moderate,06-055-0004,38.278849,-122.275024
9024,California,Napa,12,25,63,Moderate,06-055-0004,38.278849,-122.275024
9025,California,Napa,12,26,33,Good,06-055-0004,38.278849,-122.275024
9026,California,Napa,12,27,27,Good,06-055-0004,38.278849,-122.275024
9027,California,Napa,12,28,34,Good,06-055-0004,38.278849,-122.275024
9028,California,Napa,12,29,42,Good,06-055-0004,38.278849,-122.275024
9029,California,Napa,12,30,28,Good,06-055-0004,38.278849,-122.275024
9030,California,Napa,12,31,37,Good,06-055-0004,38.278849,-122.275024
9031,California,Nevada,1,1,48,Good,06-057-0005,39.233477,-121.055608
9032,California,Nevada,1,2,38,Good,06-057-0005,39.233477,-121.055608
9033,California,Nevada,1,3,39,Good,06-057-0005,39.233477,-121.055608
9034,California,Nevada,1,4,47,Good,06-057-0005,39.233477,-121.055608
9035,California,Nevada,1,5,36,Good,06-057-0005,39.233477,-121.055608
9036,California,Nevada,1,6,37,Good,06-057-0005,39.233477,-121.055608
9037,California,Nevada,1,7,52,Moderate,06-057-0005,39.233477,-121.055608
9038,California,Nevada,1,8,36,Good,06-057-0005,39.233477,-121.055608
9039,California,Nevada,1,9,38,Good,06-057-0005,39.233477,-121.055608
9040,California,Nevada,1,10,39,Good,06-057-0005,39.233477,-121.055608
9041,California,Nevada,1,11,33,Good,06-057-0005,39.233477,-121.055608
9042,California,Nevada,1,12,34,Good,06-057-0005,39.233477,-121.055608
9043,California,Nevada,1,13,33,Good,06-057-0005,39.233477,-121.055608
9044,California,Nevada,1,14,33,Good,06-057-0005,39.233477,-121.055608
9045,California,Nevada,1,15,34,Good,06-057-0005,39.233477,-121.055608
9046,California,Nevada,1,16,37,Good,06-057-0005,39.233477,-121.055608
9047,California,Nevada,1,17,37,Good,06-057-0005,39.233477,-121.055608
9048,California,Nevada,1,18,39,Good,06-057-0005,39.233477,-121.055608
9049,California,Nevada,1,19,41,Good,06-057-1001,39.32783,-120.184592
9050,California,Nevada,1,20,38,Good,06-057-0005,39.233477,-121.055608
9051,California,Nevada,1,21,36,Good,06-057-0005,39.233477,-121.055608
9052,California,Nevada,1,22,33,Good,06-057-0005,39.233477,-121.055608
9053,California,Nevada,1,23,34,Good,06-057-0005,39.233477,-121.055608
9054,California,Nevada,1,24,39,Good,06-057-0005,39.233477,-121.055608
9055,California,Nevada,1,25,42,Good,06-057-0005,39.233477,-121.055608
9056,California,Nevada,1,26,33,Good,06-057-0005,39.233477,-121.055608
9057,California,Nevada,1,27,31,Good,06-057-0005,39.233477,-121.055608
9058,California,Nevada,1,28,33,Good,06-057-0005,39.233477,-121.055608
9059,California,Nevada,1,29,33,Good,06-057-0005,39.233477,-121.055608
9060,California,Nevada,1,30,29,Good,06-057-0005,39.233477,-121.055608
9061,California,Nevada,1,31,44,Good,06-057-0005,39.233477,-121.055608
9062,California,Nevada,2,1,42,Good,06-057-0005,39.233477,-121.055608
9063,California,Nevada,2,2,37,Good,06-057-0005,39.233477,-121.055608
9064,California,Nevada,2,3,38,Good,06-057-0005,39.233477,-121.055608
9065,California,Nevada,2,4,42,Good,06-057-0005,39.233477,-121.055608
9066,California,Nevada,2,5,40,Good,06-057-0005,39.233477,-121.055608
9067,California,Nevada,2,6,38,Good,06-057-0005,39.233477,-121.055608
9068,California,Nevada,2,7,41,Good,06-057-0005,39.233477,-121.055608
9069,California,Nevada,2,8,44,Good,06-057-0005,39.233477,-121.055608
9070,California,Nevada,2,9,40,Good,06-057-0005,39.233477,-121.055608
9071,California,Nevada,2,10,44,Good,06-057-0005,39.233477,-121.055608
9072,California,Nevada,2,11,44,Good,06-057-0005,39.233477,-121.055608
9073,California,Nevada,2,12,44,Good,06-057-0005,39.233477,-121.055608
9074,California,Nevada,2,13,48,Good,06-057-0005,39.233477,-121.055608
9075,California,Nevada,2,14,46,Good,06-057-0005,39.233477,-121.055608
9076,California,Nevada,2,15,50,Good,06-057-0005,39.233477,-121.055608
9077,California,Nevada,2,16,47,Good,06-057-0005,39.233477,-121.055608
9078,California,Nevada,2,17,45,Good,06-057-0005,39.233477,-121.055608
9079,California,Nevada,2,18,48,Good,06-057-0005,39.233477,-121.055608
9080,California,Nevada,2,19,45,Good,06-057-0005,39.233477,-121.055608
9081,California,Nevada,2,20,47,Good,06-057-0005,39.233477,-121.055608
9082,California,Nevada,2,21,46,Good,06-057-0005,39.233477,-121.055608
9083,California,Nevada,2,22,46,Good,06-057-0005,39.233477,-121.055608
9084,California,Nevada,2,23,45,Good,06-057-0005,39.233477,-121.055608
9085,California,Nevada,2,24,43,Good,06-057-0005,39.233477,-121.055608
9086,California,Nevada,2,25,41,Good,06-057-0005,39.233477,-121.055608
9087,California,Nevada,2,26,44,Good,06-057-0005,39.233477,-121.055608
9088,California,Nevada,2,27,44,Good,06-057-0005,39.233477,-121.055608
9089,California,Nevada,2,28,51,Moderate,06-057-0005,39.233477,-121.055608
9090,California,Nevada,2,29,47,Good,06-057-0005,39.233477,-121.055608
9091,California,Nevada,3,1,42,Good,06-057-0005,39.233477,-121.055608
9092,California,Nevada,3,2,41,Good,06-057-0005,39.233477,-121.055608
9093,California,Nevada,3,3,43,Good,06-057-0005,39.233477,-121.055608
9094,California,Nevada,3,4,58,Moderate,06-057-0005,39.233477,-121.055608
9095,California,Nevada,3,5,64,Moderate,06-057-0005,39.233477,-121.055608
9096,California,Nevada,3,6,48,Good,06-057-0005,39.233477,-121.055608
9097,California,Nevada,3,7,31,Good,06-057-0005,39.233477,-121.055608
9098,California,Nevada,3,8,31,Good,06-057-0005,39.233477,-121.055608
9099,California,Nevada,3,9,36,Good,06-057-0005,39.233477,-121.055608
9100,California,Nevada,3,10,22,Good,06-057-0005,39.233477,-121.055608
9101,California,Nevada,3,11,45,Good,06-057-0005,39.233477,-121.055608
9102,California,Nevada,3,12,41,Good,06-057-0005,39.233477,-121.055608
9103,California,Nevada,3,13,33,Good,06-057-0005,39.233477,-121.055608
9104,California,Nevada,3,14,35,Good,06-057-0005,39.233477,-121.055608
9105,California,Nevada,3,15,38,Good,06-057-0005,39.233477,-121.055608
9106,California,Nevada,3,16,36,Good,06-057-0005,39.233477,-121.055608
9107,California,Nevada,3,17,34,Good,06-057-0005,39.233477,-121.055608
9108,California,Nevada,3,18,32,Good,06-057-0005,39.233477,-121.055608
9109,California,Nevada,3,19,37,Good,06-057-0005,39.233477,-121.055608
9110,California,Nevada,3,20,38,Good,06-057-0005,39.233477,-121.055608
9111,California,Nevada,3,21,40,Good,06-057-0005,39.233477,-121.055608
9112,California,Nevada,3,22,41,Good,06-057-0005,39.233477,-121.055608
9113,California,Nevada,3,23,38,Good,06-057-0005,39.233477,-121.055608
9114,California,Nevada,3,24,36,Good,06-057-0005,39.233477,-121.055608
9115,California,Nevada,3,25,39,Good,06-057-0005,39.233477,-121.055608
9116,California,Nevada,3,26,39,Good,06-057-0005,39.233477,-121.055608
9117,California,Nevada,3,27,42,Good,06-057-0005,39.233477,-121.055608
9118,California,Nevada,3,28,40,Good,06-057-0005,39.233477,-121.055608
9119,California,Nevada,3,29,41,Good,06-057-0005,39.233477,-121.055608
9120,California,Nevada,3,30,35,Good,06-057-0005,39.233477,-121.055608
9121,California,Nevada,3,31,34,Good,06-057-0005,39.233477,-121.055608
9122,California,Nevada,4,1,43,Good,06-057-0005,39.233477,-121.055608
9123,California,Nevada,4,2,41,Good,06-057-0005,39.233477,-121.055608
9124,California,Nevada,4,3,43,Good,06-057-0005,39.233477,-121.055608
9125,California,Nevada,4,4,37,Good,06-057-0005,39.233477,-121.055608
9126,California,Nevada,4,5,44,Good,06-057-0005,39.233477,-121.055608
9127,California,Nevada,4,6,41,Good,06-057-0005,39.233477,-121.055608
9128,California,Nevada,4,7,34,Good,06-057-0005,39.233477,-121.055608
9129,California,Nevada,4,8,39,Good,06-057-0005,39.233477,-121.055608
9130,California,Nevada,4,9,37,Good,06-057-0005,39.233477,-121.055608
9131,California,Nevada,4,10,38,Good,06-057-0005,39.233477,-121.055608
9132,California,Nevada,4,11,38,Good,06-057-0005,39.233477,-121.055608
9133,California,Nevada,4,12,42,Good,06-057-0005,39.233477,-121.055608
9134,California,Nevada,4,13,44,Good,06-057-0005,39.233477,-121.055608
9135,California,Nevada,4,14,44,Good,06-057-0005,39.233477,-121.055608
9136,California,Nevada,4,15,47,Good,06-057-0005,39.233477,-121.055608
9137,California,Nevada,4,16,42,Good,06-057-0005,39.233477,-121.055608
9138,California,Nevada,4,17,39,Good,06-057-0005,39.233477,-121.055608
9139,California,Nevada,4,18,39,Good,06-057-0005,39.233477,-121.055608
9140,California,Nevada,4,19,39,Good,06-057-0005,39.233477,-121.055608
9141,California,Nevada,4,20,45,Good,06-057-0005,39.233477,-121.055608
9142,California,Nevada,4,21,42,Good,06-057-0005,39.233477,-121.055608
9143,California,Nevada,4,22,41,Good,06-057-0005,39.233477,-121.055608
9144,California,Nevada,4,23,45,Good,06-057-0005,39.233477,-121.055608
9145,California,Nevada,4,24,44,Good,06-057-0005,39.233477,-121.055608
9146,California,Nevada,4,25,42,Good,06-057-0005,39.233477,-121.055608
9147,California,Nevada,4,26,44,Good,06-057-0005,39.233477,-121.055608
9148,California,Nevada,4,27,42,Good,06-057-0005,39.233477,-121.055608
9149,California,Nevada,4,28,44,Good,06-057-0005,39.233477,-121.055608
9150,California,Nevada,4,29,38,Good,06-057-0005,39.233477,-121.055608
9151,California,Nevada,4,30,48,Good,06-057-0005,39.233477,-121.055608
9152,California,Nevada,5,1,51,Moderate,06-057-0005,39.233477,-121.055608
9153,California,Nevada,5,2,40,Good,06-057-0005,39.233477,-121.055608
9154,California,Nevada,5,3,48,Good,06-057-0005,39.233477,-121.055608
9155,California,Nevada,5,4,49,Good,06-057-0005,39.233477,-121.055608
9156,California,Nevada,5,5,54,Moderate,06-057-0005,39.233477,-121.055608
9157,California,Nevada,5,6,46,Good,06-057-0005,39.233477,-121.055608
9158,California,Nevada,5,7,48,Good,06-057-0005,39.233477,-121.055608
9159,California,Nevada,5,8,61,Moderate,06-057-0005,39.233477,-121.055608
9160,California,Nevada,5,9,93,Moderate,06-057-0005,39.233477,-121.055608
9161,California,Nevada,5,10,80,Moderate,06-057-0005,39.233477,-121.055608
9162,California,Nevada,5,11,46,Good,06-057-0005,39.233477,-121.055608
9163,California,Nevada,5,12,35,Good,06-057-0005,39.233477,-121.055608
9164,California,Nevada,5,13,34,Good,06-057-0005,39.233477,-121.055608
9165,California,Nevada,5,14,37,Good,06-057-0005,39.233477,-121.055608
9166,California,Nevada,5,15,36,Good,06-057-0005,39.233477,-121.055608
9167,California,Nevada,5,16,36,Good,06-057-0005,39.233477,-121.055608
9168,California,Nevada,5,17,31,Good,06-057-0005,39.233477,-121.055608
9169,California,Nevada,5,18,38,Good,06-057-0005,39.233477,-121.055608
9170,California,Nevada,5,19,35,Good,06-057-0005,39.233477,-121.055608
9171,California,Nevada,5,20,39,Good,06-057-0005,39.233477,-121.055608
9172,California,Nevada,5,21,39,Good,06-057-0005,39.233477,-121.055608
9173,California,Nevada,5,22,42,Good,06-057-0005,39.233477,-121.055608
9174,California,Nevada,5,23,40,Good,06-057-0005,39.233477,-121.055608
9175,California,Nevada,5,24,40,Good,06-057-0005,39.233477,-121.055608
9176,California,Nevada,5,25,39,Good,06-057-0005,39.233477,-121.055608
9177,California,Nevada,5,26,36,Good,06-057-0005,39.233477,-121.055608
9178,California,Nevada,5,27,35,Good,06-057-0005,39.233477,-121.055608
9179,California,Nevada,5,28,35,Good,06-057-0005,39.233477,-121.055608
9180,California,Nevada,5,29,25,Good,06-057-0005,39.233477,-121.055608
9181,California,Nevada,5,30,18,Good,06-057-0005,39.233477,-121.055608
9182,California,Nevada,5,31,35,Good,06-057-0005,39.233477,-121.055608
9183,California,Nevada,6,1,35,Good,06-057-0005,39.233477,-121.055608
9184,California,Nevada,6,2,17,Good,06-057-0005,39.233477,-121.055608
9185,California,Nevada,6,3,21,Good,06-057-0005,39.233477,-121.055608
9186,California,Nevada,6,4,22,Good,06-057-1001,39.32783,-120.184592
9187,California,Nevada,6,5,23,Good,06-057-1001,39.32783,-120.184592
9188,California,Nevada,6,6,34,Good,06-057-1001,39.32783,-120.184592
9189,California,Nevada,6,7,34,Good,06-057-1001,39.32783,-120.184592
9190,California,Nevada,6,8,15,Good,06-057-1001,39.32783,-120.184592
9191,California,Nevada,6,9,23,Good,06-057-1001,39.32783,-120.184592
9192,California,Nevada,6,10,19,Good,06-057-1001,39.32783,-120.184592
9193,California,Nevada,6,11,18,Good,06-057-1001,39.32783,-120.184592
9194,California,Nevada,6,12,38,Good,06-057-0005,39.233477,-121.055608
9195,California,Nevada,6,13,40,Good,06-057-0005,39.233477,-121.055608
9196,California,Nevada,6,14,37,Good,06-057-0005,39.233477,-121.055608
9197,California,Nevada,6,15,22,Good,06-057-1001,39.32783,-120.184592
9198,California,Nevada,6,16,43,Good,06-057-0005,39.233477,-121.055608
9199,California,Nevada,6,17,21,Good,06-057-1001,39.32783,-120.184592
9200,California,Nevada,6,18,19,Good,06-057-1001,39.32783,-120.184592
9201,California,Nevada,6,19,15,Good,06-057-1001,39.32783,-120.184592
9202,California,Nevada,6,20,30,Good,06-057-1001,39.32783,-120.184592
9203,California,Nevada,6,21,26,Good,06-057-1001,39.32783,-120.184592
9204,California,Nevada,6,22,33,Good,06-057-1001,39.32783,-120.184592
9205,California,Nevada,6,23,34,Good,06-057-1001,39.32783,-120.184592
9206,California,Nevada,6,24,30,Good,06-057-0005,39.233477,-121.055608
9207,California,Nevada,6,25,38,Good,06-057-1001,39.32783,-120.184592
9208,California,Nevada,6,26,45,Good,06-057-1001,39.32783,-120.184592
9209,California,Nevada,6,27,38,Good,06-057-1001,39.32783,-120.184592
9210,California,Nevada,6,28,28,Good,06-057-0005,39.233477,-121.055608
9211,California,Nevada,6,29,27,Good,06-057-1001,39.32783,-120.184592
9212,California,Nevada,6,30,21,Good,06-057-1001,39.32783,-120.184592
9213,California,Nevada,7,1,37,Good,06-057-1001,39.32783,-120.184592
9214,California,Nevada,7,2,40,Good,06-057-1001,39.32783,-120.184592
9215,California,Nevada,7,3,34,Good,06-057-1001,39.32783,-120.184592
9216,California,Nevada,7,4,14,Good,06-057-1001,39.32783,-120.184592
9217,California,Nevada,7,5,20,Good,06-057-1001,39.32783,-120.184592
9218,California,Nevada,7,6,0,Good,06-057-1001,39.32783,-120.184592
9219,California,Nevada,7,7,14,Good,06-057-1001,39.32783,-120.184592
9220,California,Nevada,7,8,22,Good,06-057-1001,39.32783,-120.184592
9221,California,Nevada,7,9,15,Good,06-057-1001,39.32783,-120.184592
9222,California,Nevada,7,10,5,Good,06-057-1001,39.32783,-120.184592
9223,California,Nevada,7,11,25,Good,06-057-1001,39.32783,-120.184592
9224,California,Nevada,7,12,15,Good,06-057-1001,39.32783,-120.184592
9225,California,Nevada,7,13,48,Good,06-057-0005,39.233477,-121.055608
9226,California,Nevada,7,14,90,Moderate,06-057-0005,39.233477,-121.055608
9227,California,Nevada,7,15,93,Moderate,06-057-0005,39.233477,-121.055608
9228,California,Nevada,7,16,80,Moderate,06-057-0005,39.233477,-121.055608
9229,California,Nevada,7,17,61,Moderate,06-057-0005,39.233477,-121.055608
9230,California,Nevada,7,18,71,Moderate,06-057-0005,39.233477,-121.055608
9231,California,Nevada,7,19,74,Moderate,06-057-0005,39.233477,-121.055608
9232,California,Nevada,7,20,58,Moderate,06-057-0005,39.233477,-121.055608
9233,California,Nevada,7,21,51,Moderate,06-057-0005,39.233477,-121.055608
9234,California,Nevada,7,22,61,Moderate,06-057-0005,39.233477,-121.055608
9235,California,Nevada,7,23,74,Moderate,06-057-0005,39.233477,-121.055608
9236,California,Nevada,7,24,61,Moderate,06-057-0005,39.233477,-121.055608
9237,California,Nevada,7,25,44,Good,06-057-0005,39.233477,-121.055608
9238,California,Nevada,7,26,41,Good,06-057-0005,39.233477,-121.055608
9239,California,Nevada,7,27,58,Moderate,06-057-0005,39.233477,-121.055608
9240,California,Nevada,7,28,54,Moderate,06-057-0005,39.233477,-121.055608
9241,California,Nevada,7,29,50,Good,06-057-0005,39.233477,-121.055608
9242,California,Nevada,7,30,77,Moderate,06-057-0005,39.233477,-121.055608
9243,California,Nevada,7,31,77,Moderate,06-057-0005,39.233477,-121.055608
9244,California,Nevada,8,1,74,Moderate,06-057-0005,39.233477,-121.055608
9245,California,Nevada,8,2,61,Moderate,06-057-0005,39.233477,-121.055608
9246,California,Nevada,8,3,50,Good,06-057-0005,39.233477,-121.055608
9247,California,Nevada,8,4,54,Moderate,06-057-0005,39.233477,-121.055608
9248,California,Nevada,8,5,43,Good,06-057-0005,39.233477,-121.055608
9249,California,Nevada,8,6,54,Moderate,06-057-0005,39.233477,-121.055608
9250,California,Nevada,8,7,54,Moderate,06-057-0005,39.233477,-121.055608
9251,California,Nevada,8,8,77,Moderate,06-057-0005,39.233477,-121.055608
9252,California,Nevada,8,9,74,Moderate,06-057-0005,39.233477,-121.055608
9253,California,Nevada,8,10,108,Unhealthy for Sensitive Groups,06-057-0005,39.233477,-121.055608
9254,California,Nevada,8,11,51,Moderate,06-057-0005,39.233477,-121.055608
9255,California,Nevada,8,12,71,Moderate,06-057-0005,39.233477,-121.055608
9256,California,Nevada,8,13,100,Moderate,06-057-0005,39.233477,-121.055608
9257,California,Nevada,8,14,84,Moderate,06-057-0005,39.233477,-121.055608
9258,California,Nevada,8,15,64,Moderate,06-057-0005,39.233477,-121.055608
9259,California,Nevada,8,16,45,Good,06-057-0005,39.233477,-121.055608
9260,California,Nevada,8,17,72,Moderate,06-057-1001,39.32783,-120.184592
9261,California,Nevada,8,18,74,Moderate,06-057-0005,39.233477,-121.055608
9262,California,Nevada,8,19,136,Unhealthy for Sensitive Groups,06-057-1001,39.32783,-120.184592
9263,California,Nevada,8,20,218,Very Unhealthy,06-057-0005,39.233477,-121.055608
9264,California,Nevada,8,21,197,Unhealthy,06-057-0005,39.233477,-121.055608
9265,California,Nevada,8,22,188,Unhealthy,06-057-0005,39.233477,-121.055608
9266,California,Nevada,8,23,174,Unhealthy,06-057-0005,39.233477,-121.055608
9267,California,Nevada,8,24,169,Unhealthy,06-057-0005,39.233477,-121.055608
9268,California,Nevada,8,25,167,Unhealthy,06-057-0005,39.233477,-121.055608
9269,California,Nevada,8,26,121,Unhealthy for Sensitive Groups,06-057-0005,39.233477,-121.055608
9270,California,Nevada,8,27,97,Moderate,06-057-0005,39.233477,-121.055608
9271,California,Nevada,8,28,122,Unhealthy for Sensitive Groups,06-057-0005,39.233477,-121.055608
9272,California,Nevada,8,29,133,Unhealthy for Sensitive Groups,06-057-0005,39.233477,-121.055608
9273,California,Nevada,8,30,111,Unhealthy for Sensitive Groups,06-057-0005,39.233477,-121.055608
9274,California,Nevada,8,31,159,Unhealthy,06-057-1001,39.32783,-120.184592
9275,California,Nevada,9,1,150,Unhealthy for Sensitive Groups,06-057-0005,39.233477,-121.055608
9276,California,Nevada,9,2,101,Unhealthy for Sensitive Groups,06-057-0005,39.233477,-121.055608
9277,California,Nevada,9,3,90,Moderate,06-057-0005,39.233477,-121.055608
9278,California,Nevada,9,4,147,Unhealthy for Sensitive Groups,06-057-0005,39.233477,-121.055608
9279,California,Nevada,9,5,126,Unhealthy for Sensitive Groups,06-057-0005,39.233477,-121.055608
9280,California,Nevada,9,6,67,Moderate,06-057-0005,39.233477,-121.055608
9281,California,Nevada,9,7,80,Moderate,06-057-0005,39.233477,-121.055608
9282,California,Nevada,9,8,74,Moderate,06-057-1001,39.32783,-120.184592
9283,California,Nevada,9,9,119,Unhealthy for Sensitive Groups,06-057-0005,39.233477,-121.055608
9284,California,Nevada,9,10,154,Unhealthy,06-057-0005,39.233477,-121.055608
9285,California,Nevada,9,11,212,Very Unhealthy,06-057-0005,39.233477,-121.055608
9286,California,Nevada,9,12,252,Very Unhealthy,06-057-0005,39.233477,-121.055608
9287,California,Nevada,9,13,231,Very Unhealthy,06-057-0005,39.233477,-121.055608
9288,California,Nevada,9,14,159,Unhealthy,06-057-0005,39.233477,-121.055608
9289,California,Nevada,9,15,155,Unhealthy,06-057-1001,39.32783,-120.184592
9290,California,Nevada,9,16,166,Unhealthy,06-057-1001,39.32783,-120.184592
9291,California,Nevada,9,17,129,Unhealthy for Sensitive Groups,06-057-1001,39.32783,-120.184592
9292,California,Nevada,9,18,77,Moderate,06-057-1001,39.32783,-120.184592
9293,California,Nevada,9,19,82,Moderate,06-057-0005,39.233477,-121.055608
9294,California,Nevada,9,20,136,Unhealthy for Sensitive Groups,06-057-0005,39.233477,-121.055608
9295,California,Nevada,9,21,129,Unhealthy for Sensitive Groups,06-057-0005,39.233477,-121.055608
9296,California,Nevada,9,22,90,Moderate,06-057-0005,39.233477,-121.055608
9297,California,Nevada,9,23,74,Moderate,06-057-0005,39.233477,-121.055608
9298,California,Nevada,9,24,43,Good,06-057-0005,39.233477,-121.055608
9299,California,Nevada,9,25,46,Good,06-057-0005,39.233477,-121.055608
9300,California,Nevada,9,26,66,Moderate,06-057-0005,39.233477,-121.055608
9301,California,Nevada,9,27,47,Good,06-057-0005,39.233477,-121.055608
9302,California,Nevada,9,28,58,Moderate,06-057-0005,39.233477,-121.055608
9303,California,Nevada,9,29,90,Moderate,06-057-0005,39.233477,-121.055608
9304,California,Nevada,9,30,154,Unhealthy,06-057-1001,39.32783,-120.184592
9305,California,Nevada,10,1,133,Unhealthy for Sensitive Groups,06-057-1001,39.32783,-120.184592
9306,California,Nevada,10,2,152,Unhealthy,06-057-0005,39.233477,-121.055608
9307,California,Nevada,10,3,154,Unhealthy,06-057-0005,39.233477,-121.055608
9308,California,Nevada,10,4,90,Moderate,06-057-0005,39.233477,-121.055608
9309,California,Nevada,10,5,54,Moderate,06-057-0005,39.233477,-121.055608
9310,California,Nevada,10,6,84,Moderate,06-057-0005,39.233477,-121.055608
9311,California,Nevada,10,7,84,Moderate,06-057-0005,39.233477,-121.055608
9312,California,Nevada,10,8,47,Good,06-057-0005,39.233477,-121.055608
9313,California,Nevada,10,9,47,Good,06-057-1001,39.32783,-120.184592
9314,California,Nevada,10,10,34,Good,06-057-0005,39.233477,-121.055608
9315,California,Nevada,10,11,40,Good,06-057-0005,39.233477,-121.055608
9316,California,Nevada,10,12,41,Good,06-057-0005,39.233477,-121.055608
9317,California,Nevada,10,13,37,Good,06-057-0005,39.233477,-121.055608
9318,California,Nevada,10,14,39,Good,06-057-0005,39.233477,-121.055608
9319,California,Nevada,10,15,40,Good,06-057-0005,39.233477,-121.055608
9320,California,Nevada,10,16,40,Good,06-057-0005,39.233477,-121.055608
9321,California,Nevada,10,17,47,Good,06-057-0005,39.233477,-121.055608
9322,California,Nevada,10,18,45,Good,06-057-0005,39.233477,-121.055608
9323,California,Nevada,10,19,40,Good,06-057-0005,39.233477,-121.055608
9324,California,Nevada,10,20,47,Good,06-057-0005,39.233477,-121.055608
9325,California,Nevada,10,21,84,Moderate,06-057-0005,39.233477,-121.055608
